code,name,pop
67000030013,玉豐里,3726
67000030014,大竹里,3647
67000030015,詔安里,9996
67000030016,廣安里,5533
67000030017,蓮潭里,7512
67000030018,竹門里,8511
67000030019,崎內里,4064
67000030020,昇安里,4179
67000030021,汴頭里,446
67000030022,內角里,2712
67000030023,草店里,2902
67000030024,甘宅里,8354
67000040001,士林里,1359
67000040002,光福里,9892
67000040003,中埕里,5495
67000040004,東昇里,2798
67000040005,八翁里,2966
67000040006,人和里,2309
67000040007,太康里,952
67000040008,重溪里,3094
67000040009,篤農里,1171
67000040010,大農里,1928
67000040011,神農里,5712
67000040012,果毅里,8259
67000040013,旭山里,492
67000050001,後壁里,6859
67000050002,侯伯里,2041
67000050003,嘉苳里,9779
67000050004,土溝里,4188
67000050005,嘉田里,6852
67000050006,嘉民里,7744
67000050007,菁豊里,1286
67000050008,崁頂里,8123
67000050009,仕安里,7115
67000050010,竹新里,6499
67000050011,新東里,3794
67000050012,頂安里,8472
67000050013,長安里,7902
67000050014,福安里,698
67000050015,烏樹里,7562
67000050016,後?里,644
67000050017,墨林里,6875
67000050018,菁寮里,3843
67000050019,新嘉里,9929
67000050020,頂長里,2622
67000050021,平安里,6621
67000060001,東山里,3200
67000060002,東中里,5542
67000060003,東正里,3119
67000060004,三榮里,1469
67000060005,大客里,8605
67000060006,科里里,3170
67000060007,東河里,2723
67000060008,南溪里,3927
67000060009,水雲里,8078
67000060010,林安里,5472
67000060011,東原里,6299
67000060012,嶺南里,9524
67000060013,南勢里,5685
67000060014,青山里,9614
67000060015,高原里,7555
67000060016,聖賢里,1207
67000070001,穀興里,5720
67000070002,保安里,1878
67000070003,東角里,2225
67000070004,晉江里,3895
67000070005,巷口里,2028
67000070006,中興里,4247
67000070007,興農里,9616
67000070008,新建里,9713
67000070009,油車里,9674
67000070010,北勢里,4612
67000070011,大埕里,7813
67000070012,總榮里,6786
67000070013,龍泉里,7008
67000070014,南勢里,9555
67000070015,寮?里,1023
67000070016,小埤里,1208
67000070017,埤頭里,1408
67000070018,大山里,6351
67000070019,海埔里,6165
67000070020,莊禮里,4555
67000070021,港尾里,5572
67000070022,麻口里,3213
67000070023,安東里,1380
67000070024,安業里,811
67000070025,安西里,3364
67000070026,謝安里,5191
67000070027,中民里,826
67000070028,安正里,1635
67000070029,磚井里,4044
67000080001,下營里,1352
67000080002,仁里里,5314
67000080003,宅內里,2667
67000080004,後街里,7110
67000080005,新興里,6121
67000080006,營前里,7664
67000080007,大屯里,6280
67000080008,大埤里,6242
67000080009,茅港里,1989
67000080010,中營里,1364
67000080011,開化里,6913
67000080012,西連里,8451
67000080013,賀建里,7196
67000080014,甲中里,8882
67000080015,紅厝里,1713
67000090001,六甲里,1498
67000090002,甲東里,8106
67000090003,甲南里,2693
67000090004,龍湖里,5669
67000090005,七甲里,7376
67000090006,二甲里,7151
67000090007,水林里,9251
67000090008,中社里,3942
67000090009,龜港里,2921
67000090010,菁埔里,8608
67000090011,王爺里,1737
67000090012,大丘里,830
67000100001,官田里,1103
67000100002,二鎮里,3859
67000100003,湖山里,5214
67000100004,嘉南里,9921
67000100005,大崎里,541
67000100006,隆田里,3110
67000100007,隆本里,3590
67000100008,南?里,6554
67000100009,東庄里,8911
67000100010,西庄里,15
67000100011,拔林里,8098
67000100012,渡頭里,1778
67000100013,社子里,2343
67000110001,石湖里,7991
67000110002,石林里,1666
67000110003,石城里,4575
67000110004,內江里,106
67000110005,大內里,2996
67000110006,內郭里,7833
67000110007,頭社里,2009
67000110008,環湖里,9682
67000110009,二溪里,6116
67000110010,曲溪里,2217
67000120001,東寧里,7249
67000120002,忠仁里,6150
67000120003,鎮山里,2713
67000120004,建南里,378
67000120005,安西里,5187
67000120006,六安里,4184
67000120007,佳化里,3067
67000120008,禮化里,8757
67000120009,興化里,5809
67000120010,營頂里,5566
67000120011,溪州里,1137
67000120012,海澄里,7762
67000120013,漳洲里,563
67000120014,頂?里,1232
67000120015,嘉福里,7230
67000120016,通興里,1338
67000120017,蚶寮里,800
67000120018,龍安里,1215
67000120019,民安里,9465
67000120020,子龍里,4514
67000120021,三協里,6087
67000130001,仁得里,2263
67000130002,新榮里,7770
67000130003,光華里,1315
67000130004,宅港里,7593
67000130005,慈福里,4598
67000130006,秀昌里,4895
67000130007,明宜里,194
67000130008,豐和里,1756
67000130009,平和里,3537
67000130010,新達里,2197
67000130011,大灣里,9659
67000130012,三慶里,6043
67000130013,中洲里,271
67000140001,西港里,3452
67000140002,南海里,9815
67000140003,港東里,2425
67000140004,檨林里,5247
67000140005,後營里,8778
67000140006,營西里,1452
67000140007,金砂里,3384
67000140008,劉厝里,2766
67000140009,竹林里,6234
67000140010,永樂里,757
67000140011,新復里,3510
67000140012,慶安里,5344
67000150001,後港里,5474
67000150002,大潭里,6828
67000150003,城內里,9694
67000150004,篤加里,3681
67000150005,頂山里,48
67000150006,西寮里,5239
67000150007,?埕里,1051
67000150008,龍山里,8710
67000150009,溪南里,6538
67000150010,七股里,4946
67000150011,玉成里,7591
67000150012,大埕里,6999
67000150013,大寮里,8071
67000150014,看坪里,8494
67000150015,樹林里,7885
67000150016,竹港里,343
67000150017,中寮里,2279
67000150018,竹橋里,7021
67000150019,義合里,7870
67000150020,?榔里,9007
67000150021,永吉里,2073
67000150022,三股里,2847
67000150023,十份里,339
67000160001,長榮里,6998
67000160002,西華里,5840
67000160003,西和里,4678
67000160004,忠興里,4702
67000160005,嘉昌里,2222
67000160006,保源里,2866
67000160007,苓和里,7337
67000160008,仁和里,9946
67000160009,北埔里,454
67000160010,將富里,1035
67000160011,將貴里,531
67000160012,三吉里,5856
67000160013,玉山里,3431
67000160014,廣山里,1863
67000160015,長沙里,3681
67000160016,平沙里,5070
67000160017,鯤鯓里,6927
67000160018,鯤溟里,8354
67000170001,保吉里,5825
67000170002,雙春里,3355
67000170003,東壁里,1196
67000170004,鯤江里,9846
67000170005,北門里,6459
67000170006,錦湖里,3763
67000170007,三光里,2596
67000170008,仁里里,7286
67000170009,玉港里,2061
67000170010,中樞里,4270
67000170011,慈安里,1354
67000170012,永華里,8657
67000170013,永隆里,7815
67000180001,武安里,8398
67000180002,東榮里,6411
67000180003,護國里,5508
67000180004,太平里,316
67000180005,中央里,259
67000180006,觀音里,4293
67000180007,竹林里,4672
67000180008,清水里,4130
67000180009,協興里,3998
67000180010,唪口里,3564
67000180011,北勢里,1743
67000180012,豐榮里,986
67000180013,全興里,728
67000180014,崙頂里,1597
67000180015,知義里,2132
67000180016,山?里,3865
67000180017,大坑里,8271
67000180018,??拔里,5012
67000180019,羊林里,9528
67000180020,礁坑里,2572
67000190001,東關里,9008
67000190002,坐駕里,9394
67000190003,光文里,8863
67000190004,文昌里,724
67000190005,南關里,7552
67000190006,西關里,6503
67000190007,北關里,1661
67000190008,文正里,4498
67000190009,胡家里,6274
67000190010,胡厝里,1614
67000190011,什乃里,3716
67000190012,溪美里,762
67000190013,六分里,4252
67000190014,六德里,22
67000190015,田寮里,3026
67000190016,東隆里,9248
67000190017,東昌里,2250
67000190018,牛庄里,3061
67000190019,嘉北里,6567
67000190020,嘉南里,2356
67000190021,小新里,8295
67000200001,新市里,9721
67000200002,新和里,2962
67000200003,社內里,7304
67000200004,大洲里,6110
67000200005,豐華里,4458
67000200006,三舍里,3585
67000200007,大營里,8055
67000200008,大社里,1111
67000200009,潭頂里,441
67000200010,港墘里,4456
67000200011,永就里,2542
67000210001,蘇林里,299
67000210002,蘇厝里,7556
67000210003,安定里,4694
67000210004,安加里,2081
67000210005,保西里,3905
67000210006,港尾里,9852
67000210007,中榮里,946
67000210008,港口里,2224
67000210009,港南里,2609
67000210010,大同里,5060
67000210011,六嘉里,3346
67000210012,中沙里,9880
67000210013,新吉里,9129
67000210014,海寮里,3530
67000210015,管寮里,8935
67000210016,南安里,7756
67000220001,明和里,3425
67000220002,南洲里,332
67000220003,山上里,7494
67000220004,新莊里,7139
67000220005,玉?里,7450
67000220006,平陽里,4412
67000220007,豐德里,1355
67000230001,玉井里,2951
67000230002,玉田里,53
67000230003,中正里,9969
67000230004,竹圍里,5850
67000230005,沙田里,9603
67000230006,三埔里,9636
67000230007,三和里,2933
67000230008,望明里,1317
67000230009,層林里,8294
67000230010,豐里里,5202
67000240001,楠西里,5008
67000240002,灣丘里,2708
67000240003,密枝里,5511
67000240004,照興里,2785
67000240005,鹿田里,8933
67000240006,龜丹里,2970
67000240007,東勢里,2468
67000250001,南化里,1051
67000250002,小崙里,436
67000250003,中坑里,9887
67000250004,北平里,438
67000250005,東和里,1278
67000250006,西埔里,3941
67000250007,北寮里,9026
67000250008,玉山里,576
67000250009,關山里,1359
67000260001,光和里,9232
67000260002,榮和里,5678
67000260003,左鎮里,5354
67000260004,中正里,9320
67000260005,睦光里,8645
67000260006,內庄里,4416
67000260007,澄山里,1848
67000260008,岡林里,7607
67000260009,草山里,8244
67000260010,二寮里,1242
67000270001,太子里,8986
67000270002,土庫里,3435
67000270003,一甲里,5622
67000270004,仁德里,8550
67000270005,仁義里,9266
67000270006,新田里,6394
67000270007,後壁里,7828
67000270008,上崙里,4737
67000270009,田厝里,4029
67000270010,三甲里,9782
67000270011,保安里,8351
67000270012,成功里,9202
67000270013,仁和里,2133
67000270014,仁愛里,6627
67000270015,二行里,7957
67000270016,大甲里,3285
67000270017,中洲里,8389
67000270018,中生里,5060
67000280001,南保里,6301
67000280002,六甲里,6465
67000280003,歸仁里,7651
67000280004,後市里,7266
67000280005,辜厝里,2038
67000280006,許厝里,5550
67000280007,看西里,5748
67000280008,看東里,2608
67000280009,崙頂里,1376
67000280010,沙崙里,9555
67000280011,大潭里,3873
67000280012,武東里,1121
67000280013,八甲里,8921
67000280014,七甲里,8827
67000280015,媽廟里,7638
67000280016,西埔里,5953
67000280017,大廟里,6769
67000280018,南興里,2631
67000280019,新厝里,5890
67000280020,歸南里,3174
67000280021,文化里,2896
67000290001,關廟里,25
67000290002,山西里,1644
67000290003,香洋里,7181
67000290004,北勢里,2918
67000290005,新埔里,7449
67000290006,新光里,2376
67000290007,五甲里,4124
67000290008,東勢里,6024
67000290009,松腳里,5195
67000290010,南花里,6820
67000290011,北花里,4185
67000290012,深坑里,9837
67000290013,布袋里,9698
67000290014,田中里,5629
67000290015,龜洞里,3902
67000290016,埤頭里,5805
67000290017,下湖里,3645
67000300001,崎頂里,2385
67000300002,土崎里,745
67000300003,中坑里,3980
67000300004,楠坑里,8918
67000300005,牛埔里,887
67000300006,大坪里,9034
67000300007,龍船里,1269
67000300008,石??里,4249
67000310001,五王里,7621
67000310002,網寮里,6608
67000310003,永康里,5102
67000310004,埔園里,9780
67000310005,大橋里,9012
67000310006,王行里,4765
67000310007,烏竹里,7117
67000310008,蔦松里,5458
67000310009,三民里,1753
67000310010,?行里,3328
67000310011,甲頂里,3255
67000310012,大灣里,1217
67000310013,東灣里,4932
67000310014,西灣里,6925
67000310015,南灣里,7704
67000310016,崑山里,6512
67000310017,北灣里,2009
67000310018,新樹里,4445
67000310019,復興里,4033
67000310020,復國里,983
67000310021,建國里,2904
67000310022,神洲里,1132
67000310023,西勢里,3364
67000310024,成功里,4096
67000310025,中興里,3569
67000310026,勝利里,5615
67000310027,龍潭里,2058
67000310028,光復里,7954
67000310029,?洲里,4205
67000310030,二王里,9433
67000310031,六合里,1575
67000310032,三合里,491
67000310033,東橋里,4281
67000310034,安康里,6593
67000310035,西橋里,4866
67000310036,尚頂里,5929
67000310037,復華里,2979
67000310038,正強里,6384
67000310039,中華里,7708
67000320001,富裕里,3370
67000320002,裕農里,9658
67000320003,大智里,919
67000320004,崇學里,3934
67000320005,泉南里,3959
67000320006,仁和里,4577
67000320007,後甲里,8273
67000320008,東光里,4806
67000320009,新東里,3105
67000320010,中西里,2331
67000320011,東安里,9021
67000320012,崇明里,8584
67000320013,自強里,5049
67000320014,和平里,6738
67000320015,路東里,1080
67000320016,大德里,4739
67000320017,關聖里,8047
67000320018,衛國里,7546
67000320019,崇善里,4644
67000320020,富強里,1542
67000320021,圍下里,4745
67000320022,小東里,6712
67000320023,大學里,1776
67000320024,龍山里,9992
67000320025,虎尾里,7576
67000320026,德高里,8345
67000320027,莊敬里,3236
67000320028,大福里,2545
67000320029,忠孝里,8951
67000320030,崇誨里,4024
67000320031,東明里,6064
67000320032,崇德里,6629
67000320033,東智里,8803
67000320034,東聖里,8220
67000320035,崇成里,7314
67000320036,東門里,3080
67000320037,成大里,3312
67000320038,大同里,897
67000320039,德光里,8526
67000320040,崇信里,9864
67000320041,崇文里,9419
67000320042,復興里,1083
67000320043,裕聖里,1507
67000320044,南聖里,6744
67000320045,文聖里,479
67000330001,竹溪里,8350
67000330002,荔宅里,4419
67000330003,明德里,3931
67000330004,大成里,2317
67000330005,廣州里,7708
67000330006,新昌里,7919
67000330007,新興里,8044
67000330008,田寮里,2528
67000330009,國宅里,8935
67000330010,日新里,325
67000330011,光明里,11
67000330012,白雪里,2395
67000330013,明亮里,2991
67000330014,喜東里,4747
67000330015,喜北里,9621
67000330016,喜南里,1282
67000330017,省躬里,85
67000330018,興農里,5827
67000330019,同安里,1757
67000330020,佛壇里,7462
67000330021,大林里,9167
67000330022,大忠里,5742
67000330023,大恩里,9407
67000330024,新生里,6172
67000330025,再興里,1890
67000330026,明興里,6721
67000330027,文華里,5809
67000330028,金華里,7405
67000330029,南都里,7736
67000330030,開南里,7487
67000330031,彰南里,5261
67000330032,建南里,8289
67000330033,郡南里,5290
67000330034,府南里,1426
67000330035,文南里,9081
67000330036,鯤鯓里,9556
67000330037,松安里,9430
67000330038,永寧里,5195
67000330039,南華里,8061
67000340001,開元里,5971
67000340002,新勝里,2674
67000340003,勝安里,6221
67000340004,東興里,4804
67000340005,力行里,5574
67000340006,華興里,3991
67000340007,振興里,9612
67000340008,仁愛里,2279
67000340009,大仁里,2485
67000340010,大山里,23
67000340011,大道里,8092
67000340012,光武里,650
67000340013,實踐里,1311
67000340014,小康里,775
67000340015,正風里,2758
67000340016,延平里,2051
67000340017,興北里,9043
67000340018,大豐里,2711
67000340019,重興里,9131
67000340020,和順里,100
67000340021,國姓里,4103
67000340022,六甲里,2926
67000340023,正覺里,9920
67000340024,成功里,1009
67000340025,文元里,5234
67000340026,大港里,8489
67000340027,國興里,9703
67000340028,裕民里,2575
67000340029,安民里,3440
67000340030,興南里,6674
67000340031,長榮里,1816
67000340032,中樓里,9720
